paper_year,paper_id,paper_title,paper_authors,paper_language,citation_id,citation_info,citation_year,citation_validity,citation_origin,citation_type,citation_scope,citation_longevity
2014,16,Using a Controlled Experiment to Evaluate Usability Inspection Technologies for Improving the Quality of Mobile Web Applications Earlier in their Design,"Luis Jorge Enrique Rivero Cabrejos, Guto Kawakami, Tayana Uchôa Conte",english,10,"Pereira, Jéssica, and Amanda Melo. ""Integrando Engenharia de Software e Interação Humano-Computador em um Processo de Desenvolvimento de Software para/com Crianças."" In Anais da I Escola Regional de Engenharia de Software, pp. 17-24. SBC, 2017.",2017,valid,community_nat,conference,national_other,3
2014,17,Variability Identification and Representation in Software Product Line UML Sequence Diagrams: Proposal and Empirical Study,"Anderson Marcolino, Edson OliveiraJr, Itana Maria de Souza Gimenes",english,1,"Chiquitto, Alisson Gaspar, Itana MS Gimenes, and Edson Oliveira. ""SyMPLES-CVL: A SysML and CVL based approach for product-line development of embedded systems."" In 2015 IX Brazilian Symposium on Components, Architectures and Reuse Software, pp. 21-30. IEEE, 2015.",2015,valid,self,conference,national_other,1
2014,17,Variability Identification and Representation in Software Product Line UML Sequence Diagrams: Proposal and Empirical Study,"Anderson Marcolino, Edson OliveiraJr, Itana Maria de Souza Gimenes",english,2,"Nepomuceno, Thais S., and Edson Oliveira Jr. ""Configuring software product line specific products with SMarty and PLUS: An experimental study on use case diagrams."" In Proceedings of the 17th Brazilian Symposium on Software Quality, pp. 81-90. 2018.",2018,valid,self,conference,national_other,4
2014,17,Variability Identification and Representation in Software Product Line UML Sequence Diagrams: Proposal and Empirical Study,"Anderson Marcolino, Edson OliveiraJr, Itana Maria de Souza Gimenes",english,3,"Nepomuceno, Thais, Edson OliveiraJr, Ricardo Geraldi, Andreia Malucelli, Sheila Reinehr, and Marco A. Graciotto Silva. ""Software product line configuration and traceability: An empirical study on smarty class and component diagrams."" In 2020 IEEE 44th Annual Computers, Software, and Applications Conference (COMPSAC), pp. 979-984. IEEE, 2020.",2020,valid,self,conference,international,6
2014,17,Variability Identification and Representation in Software Product Line UML Sequence Diagrams: Proposal and Empirical Study,"Anderson Marcolino, Edson OliveiraJr, Itana Maria de Souza Gimenes",english,4,"Geraldi, Ricardo Theis, and Edson OliveiraJr. ""Towards Initial Evidence of SMartyCheck for Defect Detection on Product-Line Use Case and Class Diagrams."" J. Softw. 12, no. 5 (2017): 379-392.",2017,valid,self,journal,international,3
2014,17,Variability Identification and Representation in Software Product Line UML Sequence Diagrams: Proposal and Empirical Study,"Anderson Marcolino, Edson OliveiraJr, Itana Maria de Souza Gimenes",english,5,"Marcolino, Anderson da Silva. ""Avaliaçao experimental da abordagem SMarty para gerenciamento de variabilidade em linhas de produto de software baseadas em UML."" Master's thesis, Universidade Estadual de Maringá, 2014.",2014,valid,self,msc_phd,national_other,0
2014,17,Variability Identification and Representation in Software Product Line UML Sequence Diagrams: Proposal and Empirical Study,"Anderson Marcolino, Edson OliveiraJr, Itana Maria de Souza Gimenes",english,6,"Nepomuceno, Thais, Edson A. Oliveira Junior, Raqueline RM Penteado, Marco Aurélio Graciotto Silva, and Avelino Francisco Zorzo. ""Empirical study on product configuration and traceability in uml-based product-lines."" CIBSE 2020, 2020, Brasil. (2020).",2020,valid,self,conference,international,6
2014,17,Variability Identification and Representation in Software Product Line UML Sequence Diagrams: Proposal and Empirical Study,"Anderson Marcolino, Edson OliveiraJr, Itana Maria de Souza Gimenes",english,7,"Furtado, Viviane R., Henrique Vignando, Victor França, and Edson OliveiraJr. ""Comparing Approaches for Quality Evaluation of Software Engineering Experiments: An Empirical Study on Software Product Line Experiments."" Journal of Computer Science 15, no. 10 (2019): 1396-1429.",2019,valid,self,journal,international,5
2014,17,Variability Identification and Representation in Software Product Line UML Sequence Diagrams: Proposal and Empirical Study,"Anderson Marcolino, Edson OliveiraJr, Itana Maria de Souza Gimenes",english,8,"Marcolino, Anderson S., and Ellen F. Barbosa. ""Evolving a Mobile Learning Software Product Line for the Teaching of Programming through an Industry Practitioner Perspective."" In 2020 IEEE Frontiers in Education Conference (FIE), pp. 1-9. IEEE, 2020.",2020,valid,self,conference,international,6
2014,17,Variability Identification and Representation in Software Product Line UML Sequence Diagrams: Proposal and Empirical Study,"Anderson Marcolino, Edson OliveiraJr, Itana Maria de Souza Gimenes",english,9,"Nepomuceno, Thais S., and Edson OliveiraJr. ""Software Product Line Traceability and Product Configuration in Class and Sequence Diagrams: An Empirical Study."" (2021).",2021,valid,self,conference,international,7
2014,17,Variability Identification and Representation in Software Product Line UML Sequence Diagrams: Proposal and Empirical Study,"Anderson Marcolino, Edson OliveiraJr, Itana Maria de Souza Gimenes",english,10,"Cordeiro, André FR, and Edson A. Oliveira Junior. ""SystEM-Env: um Ambiente para Avaliação de Linhas de Produto de Software baseadas em UML."" Revista Eletrônica de Iniciação Científica em Computação 15, no. 1 (2017).",2017,valid,self,journal,national_other,3
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,1,"Le, Duc Minh, Daniel Link, Arman Shahbazian, and Nenad Medvidovic. ""An empirical study of architectural decay in open-source software."" In 2018 IEEE International conference on software architecture (ICSA), pp. 176-17609. IEEE, 2018.",2018,valid,community_int,conference,international,4
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,2,"Vidal, Santiago, Hernan Vazquez, J. Andres Diaz-Pace, Claudia Marcos, Alessandro Garcia, and Willian Oizumi. ""JSpIRIT: a flexible tool for the analysis of code smells."" In 2015 34th International Conference of the Chilean Computer Science Society (SCCC), pp. 1-6. IEEE, 2015.",2015,valid,self,conference,international,1
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,3,"Oizumi, Willian N., Alessandro F. Garcia, Thelma E. Colanzi, Manuele Ferreira, and Arndt V. Staa. ""On the relationship of code-anomaly agglomerations and architectural problems."" Journal of Software Engineering Research and Development 3, no. 1 (2015): 1-22.",2015,valid,self,journal,national_other,1
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,4,"Azadi, Umberto, Francesca Arcelli Fontana, and Davide Taibi. ""Architectural smells detected by tools: a catalogue proposal."" In 2019 IEEE/ACM International Conference on Technical Debt (TechDebt), pp. 88-97. IEEE, 2019.",2019,invalid,community_int,conference,international,
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,5,"de Paulo Sobrinho, Elder Vicente, Andrea De Lucia, and Marcelo de Almeida Maia. ""A systematic literature review on bad smells–5 w's: which, when, what, who, where."" IEEE Transactions on Software Engineering 47, no. 1 (2018): 17-66.",2018,valid,community_nat,journal,international,4
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,6,"Santos, José Amancio M., João B. Rocha-Junior, Luciana Carla Lins Prates, Rogeres Santos do Nascimento, Mydiã Falcão Freitas, and Manoel Gomes de Mendonça. ""A systematic review on the code smell effect."" Journal of Systems and Software 144 (2018): 450-477.",2018,valid,community_nat,journal,international,4
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,7,"Sharma, Tushar, Paramvir Singh, and Diomidis Spinellis. ""An empirical investigation on the relationship between design and architecture smells."" Empirical Software Engineering 25, no. 5 (2020): 4020-4068.",2020,valid,community_int,journal,international,6
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,8,"Fontana, Francesca Arcelli, Valentina Lenarduzzi, Riccardo Roveda, and Davide Taibi. ""Are architectural smells independent from code smells? An empirical study."" Journal of Systems and Software 154 (2019): 139-156.",2019,valid,community_int,journal,international,5
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,9,"Oizumi, Willian, Leonardo Sousa, Anderson Oliveira, Alessandro Garcia, Anne Benedicte Agbachi, Roberto Oliveira, and Carlos Lucena. ""On the identification of design problems in stinky code: experiences and tool support."" Journal of the Brazilian Computer Society 24, no. 1 (2018): 1-30.",2018,valid,self,journal,national_other,4
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,10,"Vidal, Santiago, Willian Oizumi, Alessandro Garcia, Andrés Díaz Pace, and Claudia Marcos. ""Ranking architecturally critical agglomerations of code smells."" Science of Computer Programming 182 (2019): 64-85.",2019,valid,self,journal,international,5
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,11,"Eposhi, Andre, Willian Oizumi, Alessandro Garcia, Leonardo Sousa, Roberto Oliveira, and Anderson Oliveira. ""Removal of design problems through refactorings: are we looking at the right symptoms?."" In 2019 IEEE/ACM 27th International Conference on Program Comprehension (ICPC), pp. 148-153. IEEE, 2019.",2019,valid,self,conference,international,5
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,12,"Vidal, Santiago, Everton Guimaraes, Willian Oizumi, Alessandro Garcia, Andrés Díaz Pace, and Claudia Marcos. ""On the criteria for prioritizing code anomalies to identify architectural problems."" In Proceedings of the 31st Annual ACM Symposium on Applied Computing, pp. 1812-1814. 2016.",2016,valid,self,conference,international,2
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,13,"Martins, Júlio, Carla Bezerra, Anderson Uchôa, and Alessandro Garcia. ""Are code smell co-occurrences harmful to internal quality attributes? a mixed-method study."" In Proceedings of the 34th Brazilian Symposium on Software Engineering, pp. 52-61. 2020.",2020,valid,self,conference,national_sbes,6
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,14,"Herold, Sebastian, Michael English, Jim Buckley, Steve Counsell, and Mel Ó. Cinnéide. ""Detection of violation causes in reflexion models."" In 2015 IEEE 22nd International Conference on Software Analysis, Evolution, and Reengineering (SANER), pp. 565-569. IEEE, 2015.",2015,valid,community_int,conference,international,1
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,15,"Fontana, Francesca Arcelli, Riccardo Roveda, Stefano Vittori, Andrea Metelli, Stefano Saldarini, and Francesco Mazzei. ""On evaluating the impact of the refactoring of architectural problems on software quality."" In Proceedings of the Scientific Workshop Proceedings of XP2016, pp. 1-8. 2016.",2016,valid,community_int,conference,international,2
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,16,"Link, Daniel, Pooyan Behnamghader, Ramin Moazeni, and Barry Boehm. ""Recover and RELAX: concern-oriented software architecture recovery for systems development and maintenance."" In 2019 IEEE/ACM International Conference on Software and System Processes (ICSSP), pp. 64-73. IEEE, 2019.",2019,valid,community_int,conference,international,5
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,17,"Guimarães, Everton, Alessandro Garcia, and Yuanfang Cai. ""Architecture-sensitive heuristics for prioritizing critical code anomalies."" In Proceedings of the 14th International Conference on Modularity, pp. 68-80. 2015.",2015,valid,self,conference,international,1
2014,18,When Code-Anomaly Agglomerations Represent Architectural Problems? An Exploratory Study,"Willian Nalepa Oizumi, Alessandro Fabricio Garcia, Thelma Elita Colanzi, Manuele Ferreira, Arndt von Staa",english,18,"Mumtaz, Haris, Paramvir Singh, and Kelly Blincoe. ""A systematic mapping study on architectural smells detection."" Journal of Systems and Software 173 (2021): 110885.",2021,valid,community_int,journal,international,7
